Table Name,Column Name,OpenBet Logic derivation (Final)
gold_ntgt_back.trn_bet_leg_component_records,account_number,"
bet.supportingState.customer.accountNumber
"
gold_ntgt_back.trn_bet_leg_component_records,bbo_stake_reclaimed_value,"cam_txn_bbo_calculation as (

select
      promotion_identifier_string,
            sum(
                case
                    when
                        promotion_identifier_string is not null
                        and (transaction_type_code = 'ADJ')
                    then
                        (
                            case
                                coalesce(
                                    deposit_type_adjust_reason_code, payment_type_code
                                )
                                when 'BTS'
                                then amount
                                when 'BTSR'
                                then - amount
                                else 0
                            end
                        )
                    else 0
                end
            ) as bbo_stake_reclaimed_value"
gold_ntgt_back.trn_bet_leg_component_records,bet_cost,"FOR ALL BET TYPES (EXCEPT BYOS)
If (header.contextRef= ""BET.BET-PLACEMENT"") 
THEN bet.state.bets.stake.amount

FOR BYOS
If (header.contextRef= ""BET.BET-PLACEMENT"") 
THEN bet.state.bets.stake.amount / bet.lines_number"
gold_ntgt_back.trn_bet_leg_component_records,bet_dividend_amt,Bet.Payout_winnings
gold_ntgt_back.trn_bet_leg_component_records,bet_host_id,"CASE (bet.state.betSlip.jurisdictions.account.regionCode)
        WHEN 'VIC' THEN 'VIC-BV'
        WHEN 'ACT' THEN 'VIC-BV'
        WHEN 'NSW' THEN 'NSW-BV'
        ELSE             'QLD-BV'         
    END AS bet_host_id"
gold_ntgt_back.trn_bet_leg_component_records,bet_init_price,"case
            when all_bets.each_way_ind is true and lower(all_bets.eachway_bet_type) = 'win' then all_bets.leg_price_decimal
            when all_bets.each_way_ind is true and lower(all_bets.eachway_bet_type) = 'place' then (all_bets.price_fixed_odds_place_price_numerator/all_bets.price_fixed_odds_place_price_denominator)+1
            else all_bets.price_decimal
        end as bet_init_price"
gold_ntgt_back.trn_bet_leg_component_records,bet_leg_settle_datetime,trn_bet_detail.bet_leg_settle_datetime
gold_ntgt_back.trn_bet_leg_component_records,bet_nbr_in_tkt,OB - Ticket_bet_Number & Bet_component_Number.xlsx
gold_ntgt_back.trn_bet_leg_component_records,bet_refund_amt,Bet.Payout_refunds
gold_ntgt_back.trn_bet_leg_component_records,bet_result,"IF Bet.lines.voided = Bet.lines.number
     OR payout.refunds = stake.amount
THEN bet_result = 'RFE'

ELSE IF payout.winnings > 0
     OR Bet.lines.win >= 1
THEN bet_result = 'WIN'

ELSE
    bet_result = 'LSE'"
gold_ntgt_back.trn_bet_leg_component_records,bet_status,"Bet Status Logic: 
bet_status = 'Resolved' : 
    (b.status in ('ACTIVE','SUSPENDED') and b.is_settled is True ) or ((b.status = 'CASHED_OUT' and b.settled_how = 'C') or (mh.context_ref) = 'BET.BET-CASHOUT')
bet_status = 'Unresolved':
    (b.status in ('ACTIVE','SUSPENDED') and b.is_settled is False and b.lines_win = 0 and b.lines_lose = 0)
bet_status = 'Partially_resolved':
    (b.status in ('ACTIVE','SUSPENDED') and b.is_settled is False and b.lines_number > b.lines_win + b.lines_lose and (b.lines_win > 0 or b.lines_lose > 0))
bet_status = 'Cancelled'
    case when  b.status = 'CANCELED' and b.settled_how = 'M'

Alias : 
    b --> slvr_crtd_rt_back.veromo_ob_bet
    mh --> slvr_crtd_rt_back.veromo_ob_message_header

Filters to be applied :
    Ignore PENDING Status : ( b.status <> 'PENDING') 
    Ignore CANCELED Status when settled_how is 'S' :  (b.status = 'CANCELED' AND b.settled_how = 'S')"
gold_ntgt_back.trn_bet_leg_component_records,bet_taken_price,"case

 ÊÊÊÊÊÊÊÊÊÊ whenÊeach_way_indÊisÊtrueÊthenÊall_bets.payout_potential/bet_cost

 ÊÊÊÊÊÊÊÊÊÊ elseÊall_bets.combined_odds

 ÊÊÊÊÊÊ endÊasÊbet_taken_price"
gold_ntgt_back.trn_bet_leg_component_records,bet_taken_price_actual,"case

 ÊÊÊÊÊÊÊÊÊÊ whenÊeach_way_indÊisÊtrueÊthenÊ0

 ÊÊÊÊÊÊÊÊÊÊ elseÊbet_taken_price

 ÊÊÊÊÊÊ endÊasÊmt_bet_taken_price_actual"
gold_ntgt_back.trn_bet_leg_component_records,bet_ticket_type,"IF (bet.state.bets.betTypeRef = ""SGL"" &&  bet.state.bets.leg.legSort = ""BB""  ) 
     THEN 
         IF SupportingState.Outcome.categoryRef IN   ('GREYHOUNDS', 'HARNESS_RACING', 'VR_HORSE_RACING', 'HORSE_RACING', 'RACING_EXTRAS', 'JOCKEY_CHALLENGE') 
               THEN SRM
               ELSE SGM
         ELSE 
              ""SGL""
     ELSE 
            bet.state.bets.betTypeRef"
gold_ntgt_back.trn_bet_leg_component_records,bet_turnover,OB_bet_turnover.xlsx
gold_ntgt_back.trn_bet_leg_component_records,bet_type_id,SportsMarketTemplate.id
gold_ntgt_back.trn_bet_leg_component_records,bet_type_name,SportsMarketTemplate.name
gold_ntgt_back.trn_bet_leg_component_records,bkey_account,"If  ""bets.accountTrait"" = ""ACCT_TRAIT_ACCOUNT""  
THEN bet.supportingState.customer.accountNumber
ELSE NULL"
gold_ntgt_back.trn_bet_leg_component_records,bkey_bet_detail,
gold_ntgt_back.trn_bet_leg_component_records,bkey_customer_id,
gold_ntgt_back.trn_bet_leg_component_records,bkey_date,
gold_ntgt_back.trn_bet_leg_component_records,bkey_event,
gold_ntgt_back.trn_bet_leg_component_records,bkey_financial_jurisdiction,"IF(Bet.accountTrait = """"ACCT_TRAIT_ANONYMOUS"""") THEN bet.state.betSlip.jurisdictions.terminal.regionCode;
ELSE
bet.state.betSlip.jurisdictions.account.regionCode;
"
gold_ntgt_back.trn_bet_leg_component_records,bkey_outlet,
gold_ntgt_back.trn_bet_leg_component_records,bkey_pool_id,Null
gold_ntgt_back.trn_bet_leg_component_records,bkey_product,"LOOP(Bet.Leg.LegPart)
{
IF(SupportingState.Outcome.categoryRef IN ('GREYHOUNDS', 'HARNESS_RACING', 'VR_HORSE_RACING', 'HORSE_RACING', 'RACING_EXTRAS', 'JOCKEY_CHALLENGE')) THEN
""SBETR""
ELSE
""SBET""
}"
gold_ntgt_back.trn_bet_leg_component_records,bkey_ticket,
gold_ntgt_back.trn_bet_leg_component_records,bonus_bet_flag,"IF(Bet.Stake.bonusAmount > 0) THEN ""T""
ELSE ""F"""
gold_ntgt_back.trn_bet_leg_component_records,bonus_div_amt,
gold_ntgt_back.trn_bet_leg_component_records,bonus_div_multiplier,
gold_ntgt_back.trn_bet_leg_component_records,book_identifier,"category.id,class.id,event.id,market.id,to_date(event.start_time"
gold_ntgt_back.trn_bet_leg_component_records,bundle_effv_price,Null
gold_ntgt_back.trn_bet_leg_component_records,bundle_init_price,Null
gold_ntgt_back.trn_bet_leg_component_records,bundle_num_in_bet,Null
gold_ntgt_back.trn_bet_leg_component_records,bundle_result,Null
gold_ntgt_back.trn_bet_leg_component_records,business_date,"CAM date will be used 
(to be confirmed from Veremo)
We are looking for CAM EOD day data for this for which CR to to raised and it  was discussed it will come in UTC and later cane be converted in AEST by DIVA"
gold_ntgt_back.trn_bet_leg_component_records,business_line,
gold_ntgt_back.trn_bet_leg_component_records,cash_out_ind,"header.contextRef = (""BET.BET-PARTIAL-CASHOUT"" || ""BET.BET-CASHOUT"")
&& 
bets.cashout.cashedOutStake >0 
CashOut is an optional attribute appear when bets.cashOut.Action = ""CASHOUT"""
gold_ntgt_back.trn_bet_leg_component_records,cash_out_pay_amt,Bet.Cashout.payout * leg_comp_weight_in_tkt
gold_ntgt_back.trn_bet_leg_component_records,cash_out_percentage,
gold_ntgt_back.trn_bet_leg_component_records,clp_campaign_descr,"substring(clp_offer_code, 2, 8) as clp_campaign_descr"
gold_ntgt_back.trn_bet_leg_component_records,clp_flg,"case
            when (lower(tag_code) = 'protok') then T else F
 "
gold_ntgt_back.trn_bet_leg_component_records,clp_offer_type,"substr(cam.clp_offer_code, 1, 1) as clp_offer_type"
gold_ntgt_back.trn_bet_leg_component_records,component_market_price,
gold_ntgt_back.trn_bet_leg_component_records,component_nbr_in_bet,OB - Ticket_bet_Number & Bet_component_Number.xlsx
gold_ntgt_back.trn_bet_leg_component_records,component_nbr_in_tkt,"Just a sequential number generated for a bet.. 
holds no relevance.
purely on how we generate a sequence number in OB
Format - XXXXYYYYZZZZ where X is Line, Y is Leg and Z is LegPart all appended with 0 to the lenght of 4. 

e.g. Line - 1, Leg - 3 and LegPart - 20 will be 00001000300020 "
gold_ntgt_back.trn_bet_leg_component_records,component_result,all_bets.component_result as component_result
gold_ntgt_back.trn_bet_leg_component_records,cross_parlay_indicator, all_bets.cross_parlay_ind as cross_parlay_indicator
gold_ntgt_back.trn_bet_leg_component_records,cross_sport_indicator,"Step 1 : Calculate num_sport_types by grouping on the basis of hashed_key, business_Date and ticket_bet_number

Step 2 : CASE WHEN num_sport_types > 1 THEN 'T' ELSE 'F' END AS cross_sport_indicator,


"
gold_ntgt_back.trn_bet_leg_component_records,customer_number,From account number we will derive the Customer Number From CAM
gold_ntgt_back.trn_bet_leg_component_records,device_name,
gold_ntgt_back.trn_bet_leg_component_records,device_type_name,
gold_ntgt_back.trn_bet_leg_component_records,dividend_amt,trn_bet_detail.mt_dividend_amount_actual
gold_ntgt_back.trn_bet_leg_component_records,dw_bet_category_id,
gold_ntgt_back.trn_bet_leg_component_records,dw_financial_domain_id,
gold_ntgt_back.trn_bet_leg_component_records,dw_product_group_id,"CASE 
WHEN SupportingState.Outcome.category_Ref IN ('GREYHOUNDS', 'HARNESS_RACING', 'VR_HORSE_RACING', 'HORSE_RACING', 'RACING_EXTRAS', 'JOCKEY_CHALLENGE') 
THEN 5
ELSE 1
END  as dw_product_group_id"
gold_ntgt_back.trn_bet_leg_component_records,dw_tran_type_id,"CASE
WHEN BET.BET-PLACEMENT Then 2
BET.BET-CANCELLATION Then 23
BET.BET-PARTIAL-CASHOUT Then 35
BET.SETTLEMENT Then 36
BET.BET-CASHOUT Then 54
END"
gold_ntgt_back.trn_bet_leg_component_records,dw_transaction_id,"cast(0 as decimal(12,0)) as dw_transaction_id"
gold_ntgt_back.trn_bet_leg_component_records,each_way_ind,"IF(Bet.bet_type_ref IN (""SGL"") && Bet.legType IN (""S"")) THEN 'T'
ELSE 'F'"
gold_ntgt_back.trn_bet_leg_component_records,effective_price,
gold_ntgt_back.trn_bet_leg_component_records,expected_return,all_bets.expected_return as expected_return
gold_ntgt_back.trn_bet_leg_component_records,feed_managed_ind,"CASE
WHEN feed_provided_indicator is TRUE
THEN TRUE
ELSE FALSE
END AS feed_managed_ind"
gold_ntgt_back.trn_bet_leg_component_records,flexi_bet_ind,"
IF(Bet.betTypeRef==""BYOS"") THEN true
ELSE false;"
gold_ntgt_back.trn_bet_leg_component_records,funding_type_desc,"IF accountTrait == ""ACCT_TRAIT_ACCOUNT"" THEN
""TAB Account""
ELSE
   from ""Cash""
END"
gold_ntgt_back.trn_bet_leg_component_records,gid_terminal_num,all_bets.gid_terminal_num as gid_terminal_num
gold_ntgt_back.trn_bet_leg_component_records,hashed_key,all_bets.bkey_ticket as hashed_key
gold_ntgt_back.trn_bet_leg_component_records,init_potential_win,all_bets.init_potential_win as init_potential_win
gold_ntgt_back.trn_bet_leg_component_records,initial_price,all_bets.initial_price as initial_price
gold_ntgt_back.trn_bet_leg_component_records,is_bet_cancelled_ind,"IF Bet.Status=""CANCELLED"" && SettledHow = ""M"" THEN ""Y""
ELSE ""N"""
gold_ntgt_back.trn_bet_leg_component_records,is_bet_decided_ind,"IF bets.isSettled = ""T"" ELSE ""F"""
gold_ntgt_back.trn_bet_leg_component_records,last_resolved_leg_ind,"bet.isSettled = ""true"" && bet.status = ""Active"" "
gold_ntgt_back.trn_bet_leg_component_records,leg_bet_type,all_bets.leg_bet_type as leg_bet_type
gold_ntgt_back.trn_bet_leg_component_records,leg_bet_type_wid,"CASE
WHEN leg_bet_type is Win THEN 1
WHEN leg_bet_type is Place THEN 2
WHEN leg_bet_type is Each Way THEN 3
WHEN leg_bet_type is SGM THEN 61
WHEN leg_bet_type is SRM THEN 62
END as leg_bet_type_wid"
gold_ntgt_back.trn_bet_leg_component_records,leg_comp_num,(all_bets.bet_component_number%1000) as leg_comp_num
gold_ntgt_back.trn_bet_leg_component_records,leg_dividend_ctb,"trn_bet_detail.mt_dividend_amount_actual

CASE 
WHEN leg_dividend_ind = 'TRUE'
THEN payout_winnings / num_of legs
ELSE 0
END as leg_dividend_ctb"
gold_ntgt_back.trn_bet_leg_component_records,leg_dividend_ind,"case
    when fact_bet_detail.mt_dividend_amount_actual=0 then 'F'
    when fact_bet_detail.mt_dividend_amount_actual>0 and leg_refund_ind = 'T' then 'F'
    when fact_bet_detail.mt_dividend_amount_actual>0 and leg_refund_ind = 'F' then 'T'
  end as leg_dividend_ind"
gold_ntgt_back.trn_bet_leg_component_records,leg_effv_price,Null
gold_ntgt_back.trn_bet_leg_component_records,leg_init_price,"case 
            when all_bets.each_way_ind is true and lower(all_bets.eachway_bet_type) = 'win' then leg_price_decimal
            when all_bets.each_way_ind is true and lower(all_bets.eachway_bet_type) = 'place' then (leg_price_num*1.0/leg_price_den)+1
            else leg_price_decimal
        end as leg_init_price"
gold_ntgt_back.trn_bet_leg_component_records,leg_num_in_bet,
gold_ntgt_back.trn_bet_leg_component_records,leg_refund_ctb,
gold_ntgt_back.trn_bet_leg_component_records,leg_refund_ind,"IF Linedetail.Payout_refunds > 0 
THEN TRUE
ELSE FALSE"
gold_ntgt_back.trn_bet_leg_component_records,leg_sell_ctb,OB - mt_leg_investment_amount.xlsx
gold_ntgt_back.trn_bet_leg_component_records,leg_type,"case
            when all_bets.leg_bet_type = 'Win' then 'W'
            when all_bets.leg_bet_type = 'Place' then 'P'
            when all_bets.leg_bet_type = 'Same Race Multibet' then 'R'
            when all_bets.leg_bet_type = 'Same Game Multibet' then 'G'
            when all_bets.leg_bet_type = 'Each Way' then 'WP'
        end as leg_type"
gold_ntgt_back.trn_bet_leg_component_records,leg_weight_in_bet,OB - Weight_in_Bet.xlsx
gold_ntgt_back.trn_bet_leg_component_records,liability_amt,"SGL 
bet.state.bets.settledAt = Business date for CAM EOD
bet.state.bets.betTypeRef = SGL 
bet.state.bets.status = ACTIVE
bet.state.bets.isSettled = TRUE
SUM OF bet.state.bets.payout.winnings

OTHERS
bet.state.bets.settledAt = Business date for CAM EOD
bet.state.bets.betTypeRef <> SGL 
bet.state.bets.status = ACTIVE
bet.state.bets.isSettled = TRUE
SUM OF bet.state.bets.payout.winnings"
gold_ntgt_back.trn_bet_leg_component_records,live_bet_ind,trn_bet_detail.live_bet_ind
gold_ntgt_back.trn_bet_leg_component_records,md_file_business_date,"CAM date will be used 
(to be confirmed from Veremo)
We are looking for CAM EOD day data for this for which CR to to raised and it  was discussed it will come in UTC and later cane be converted in AEST by DIVA"
gold_ntgt_back.trn_bet_leg_component_records,md_insert_datetime,Metadata column derivation from ETL
gold_ntgt_back.trn_bet_leg_component_records,mt_bet_revenue_amount_actual,bet_turnover (MINUS) mt_dividend_amount_actual
gold_ntgt_back.trn_bet_leg_component_records,mt_bet_turnover_amount_actual,mt_bet_turnover_amount_actual = tkt_cost - bet_refund_amt
gold_ntgt_back.trn_bet_leg_component_records,mt_cash_out_amount_actual,Null
gold_ntgt_back.trn_bet_leg_component_records,mt_generosity_amount_actual,"coalesce(bonus_div_amt_mg, 0)+coalesce(bonus_bet_cost_amount, 0) + mt_generosity_cashback_amount_actual as mt_generosity_amount_actual"
gold_ntgt_back.trn_bet_leg_component_records,mt_generosity_bonus_bet_redemption_amount_actual,bonus_bet_cost_amount as mt_generosity_bonus_bet_redemption_amount_actual
gold_ntgt_back.trn_bet_leg_component_records,mt_generosity_cashback_amount_actual,"cast(0 as decimal(38,6)) as mt_generosity_cashback_amount_actual"
gold_ntgt_back.trn_bet_leg_component_records,mt_generosity_multiplier_dividend,bonus_div_amt_mg as mt_generosity_multiplier_dividend_amount_actual
gold_ntgt_back.trn_bet_leg_component_records,mt_leg_decided_amount,OB - mt_leg_decided_amount
gold_ntgt_back.trn_bet_leg_component_records,mt_leg_investment_amount,OB - mt_leg_investment_amount.xlsx
gold_ntgt_back.trn_bet_leg_component_records,mt_leg_refund_amount,"Resolved- bet.status = ""Active"" && bet.isSettled=""true""  -- THEN
Bet.Payout.refunds ELSE 0; 
https://mytabcorp.sharepoint.com/:x:/s/FixedOddsNextGeneration/IQC6mwqsLM_iS4EjHL8HfhjZATwb430X-KmQDruHot-RO_U?e=MeZrGi"
gold_ntgt_back.trn_bet_leg_component_records,mt_leg_stake_reclaimed_amount,"case 
            when lower(bet_Status) not in ('unresolved') then round( coalesce(bbo_stake_reclaimed_value, 0) * weight_in_ticket, 6)
            else 0
        end as leg_stake_reclaimed_amount,Null as mt_leg_stake_reclaimed_amount"
gold_ntgt_back.trn_bet_leg_component_records,mt_revenue_amount_actual,"coalesce(decided_ctb,0)-coalesce((mt_leg_refund_amount*1.0)/num_comp_in_leg,0)-coalesce(mt_dividend_amount_actual,0) as mt_revenue_amount_actual"
gold_ntgt_back.trn_bet_leg_component_records,mt_revenue_net_amount_actual,"case 
            when lower(all_bets.bet_status)  in ('resolved', 'partially resolved') then decided_ctb - (mt_leg_refund_amount*1.0)/num_comp_in_leg - mt_dividend_amount_actual - coalesce(bonus_div_amt_mg,cast(0 as decimal(38,6))) - coalesce(bonus_bet_cost_amount,cast(0 as decimal(38,6)))
            else 0 
        end as mt_revenue_net_amount_actual"
gold_ntgt_back.trn_bet_leg_component_records,mt_sales_amount_actual,OB - mt_leg_investment_amount.xlsx
gold_ntgt_back.trn_bet_leg_component_records,mt_turnover_amount_actual,mt_bet_turnover_amount_actual = tkt_cost - bet_refund_amt
gold_ntgt_back.trn_bet_leg_component_records,mt_weight_in_bet_actual,OB - Weight_in_Bet.xlsx
gold_ntgt_back.trn_bet_leg_component_records,num_comp_in_leg,"cast(size(
            collect_set(all_bets.part_number) OVER (
                PARTITION BY all_bets.id,
                            all_bets.header_business_date,
                            all_bets.line_id,
                            all_bets.leg_number,
                            all_bets.leg_type
            )
        ) as bigint) AS num_comp_in_leg"
gold_ntgt_back.trn_bet_leg_component_records,num_legs,"COUNT(DISTINCT bet.state.bets.leg.legNumber)  

FOR BYOS - count the leg numbers per line ID

//count the number of legNumber as in (bet.state.bets.leg.legNumber)"
gold_ntgt_back.trn_bet_leg_component_records,num_legs_in_bet,all_bets.num_legs as num_legs_in_bet
gold_ntgt_back.trn_bet_leg_component_records,num_sport_types,COUNT(DISTINCT Sport_name) Reference bet_supportingstate_outcome table to get distinct sport name for a bet
gold_ntgt_back.trn_bet_leg_component_records,outlet_id,all_bets.wgrg_outlet_id as outlet_id
gold_ntgt_back.trn_bet_leg_component_records,pool_type_name,Null
gold_ntgt_back.trn_bet_leg_component_records,product_group,"CASE 
WHEN dw_product_group_id = 1
THEN Sportsbet
WHEN dw_product_group_id = 5 THEN Sportsbet Racing ELSE 0
END  as dw_product_group_id"
gold_ntgt_back.trn_bet_leg_component_records,product_line,"SBET
SBETR"
gold_ntgt_back.trn_bet_leg_component_records,promotion_type,"CASE    
    WHEN bets.tags.code = 'PROTOK' THEN 
        CASE LEFT(bets.tags.value, 1)
            WHEN 'M' THEN 'Promotional Bets'
            WHEN 'T' THEN 'Bonus Bets'
            ELSE NULL
END AS promotion_type"
gold_ntgt_back.trn_bet_leg_component_records,prop_clarifier,trn_bet_detail.pool_type_name
gold_ntgt_back.trn_bet_leg_component_records,prop_initial_sell_share,bet.supportingState.outcome.outcomeName
gold_ntgt_back.trn_bet_leg_component_records,proposition_name,bet.supportingState.outcome.outcomeRef
gold_ntgt_back.trn_bet_leg_component_records,proposition_number,all_bets.proposition_number as proposition_number
gold_ntgt_back.trn_bet_leg_component_records,record_inserted_timestamp,The timestamp the record was created in the table
gold_ntgt_back.trn_bet_leg_component_records,record_type,"CASE
WHEN BET.BET-PLACEMENT Then 465
BET.BET-CANCELLATION Then 465
BET.BET-PARTIAL-CASHOUT Then 482
BET.SETTLEMENT Then 466
BET.BET-CASHOUT Then 488
END as record_type"
gold_ntgt_back.trn_bet_leg_component_records,record_updated_timestamp,current_timestamp() as record_updated_timestamp
gold_ntgt_back.trn_bet_leg_component_records,residual_amt,We might still need to calculate it (dicuss with Sachin)
gold_ntgt_back.trn_bet_leg_component_records,retail_loyalty_card_number,NULL
gold_ntgt_back.trn_bet_leg_component_records,sales_type_name,all_bets.sales_type_name as sales_type_name
gold_ntgt_back.trn_bet_leg_component_records,selection_leg,(all_bets.bet_component_number div 1000) as  selection_leg
gold_ntgt_back.trn_bet_leg_component_records,sell_business_date,trn_bet_detail.sell_bus_date
gold_ntgt_back.trn_bet_leg_component_records,selling_format,Bet Status can be used to derive the logic for ticket type
gold_ntgt_back.trn_bet_leg_component_records,sport_name,all_bets.sport_name as sport_name
gold_ntgt_back.trn_bet_leg_component_records,sub_outl_window,all_bets.sub_outl_window as sub_outl_window
gold_ntgt_back.trn_bet_leg_component_records,tdw_cash_out_actual_amt,NULL
gold_ntgt_back.trn_bet_leg_component_records,ticket_single_or_multi,"IF  ""bet.state.bets.betTypeRef"" = ""SGL"" THEN  'SINGLE' ELSE 'MULTI'"
gold_ntgt_back.trn_bet_leg_component_records,ticket_type,"IF (bet.state.bets.betTypeRef = ""SGL"" &&  bet.state.bets.leg.legSort = ""BB""  ) 
     THEN 
         IF SupportingState.Outcome.categoryRef IN   ('GREYHOUNDS', 'HARNESS_RACING', 'VR_HORSE_RACING', 'HORSE_RACING', 'RACING_EXTRAS', 'JOCKEY_CHALLENGE') 
               THEN SRM
               ELSE SGM
         ELSE 
              ""SGL""
     ELSE 
            bet.state.bets.betTypeRef"
gold_ntgt_back.trn_bet_leg_component_records,tkt_cost,"If (header.contextRef= ""BET.BET-PLACEMENT"") 
THEN bet.state.bets.stake.amount

all_bets.stake_amount + coalesce(all_bets.cashout_stake_total,0)"
gold_ntgt_back.trn_bet_leg_component_records,tran_datetime,all_bets.trans_datetime as tran_datetime
gold_ntgt_back.trn_bet_leg_component_records,tx_date,all_bets.trans_date as tx_date
gold_ntgt_back.trn_bet_leg_component_records,tx_time,all_bets.trans_datetime as tx_time
gold_ntgt_back.trn_bet_leg_component_records,weight_in_leg,all_bets.new_leg_weight_in_tkt as weight_in_leg
gold_ntgt_back.trn_bet_leg_component_records,weight_in_ticket,"case 
            when (lower(all_bets.bet_status) = 'resolved' and all_bets.each_way_ind is false) then (new_leg_weight_in_tkt/num_comp_in_leg) 
            when (lower(all_bets.bet_status) = 'resolved' and all_bets.each_way_ind is true and lower(all_bets.eachway_bet_type) = 'win') then all_bets.stake_stake_win/all_bets.stake_amount
            when (lower(all_bets.bet_status) = 'resolved' and all_bets.each_way_ind is true and lower(all_bets.eachway_bet_type) = 'place') then all_bets.stake_stake_place/all_bets.stake_amount
            else 0
        end as weight_in_ticket"
gold_ntgt_back.trn_bet_leg_component_records,wgrg_outl_id,all_bets.wgrg_outlet_id as wgrg_outl_id
gold_cnsm_c360.vw_spectrum_betstreamprop,transaction_date_time,header.timeStamp
gold_cnsm_c360.vw_spectrum_betstreamprop,business_date,"CAM RaceDate
header.timeStamp"
gold_cnsm_c360.vw_spectrum_betstreamprop,event_date,"Bet.SupportingState.Outcome.eventStartTime
OR
SportsEvent.startTime"
gold_cnsm_c360.vw_spectrum_betstreamprop,transaction_time,header.timeStamp
gold_cnsm_c360.vw_spectrum_betstreamprop,transaction_type,Sport_Bet
gold_cnsm_c360.vw_spectrum_betstreamprop,bet_type,"IF(Bet.betTypeRef==""SGL"") THEN {	
	IF(Bet.legType==""W"") THEN ""WN""; //Win
	IF(Bet.legType==""L"") THEN ""PL""; //Place
	IF(Bet.legType==""I"" || Bet.legType==""S"") THEN ""EW""; //Eachway
} ELSE IF(Bet.betTypeRef==""BYOS"") THEN {
     ""SM""; //Super Multi
} ELSE IF(Bet.betTypeRef NOT IN (""SGL"",""BYOS)) THEN{
     ""ML""; //Standard Multi
} ELSE IF(Bet.betTypeRef==""SGL"" && Bet.Leg.legSort==""BB"") THEN{
     ""ML""; //SGM/SRM
}"
gold_cnsm_c360.vw_spectrum_betstreamprop,bet_amount,bet.state.bets.stake.amount (Original)
gold_cnsm_c360.vw_spectrum_betstreamprop,bet_liability,bet.state.bets.payout.potential 
gold_cnsm_c360.vw_spectrum_betstreamprop,price,"IF(bet.state.bets.legType IN (""I"", ""S"")) THEN //EachWay
{
	For WIN Leg : bet.state.bets.Leg.LegPart.price.decimal;
	For PLACE Leg : (fixedOddsPlacePriceNumerator/fixedOddsPlacePriceDenominator) + 1;
}
ELSE //Other scenarios
{
	bet.state.bets.Leg.LegPart.price.decimal;
}"
gold_cnsm_c360.vw_spectrum_betstreamprop,customer_number,"IF(Bet.accountTrait == ""ACCT_TRAIT_ACCOUNT"") THEN {
select customer_number from dim_customer 
where bkey_customer_id = (select bkey_customer_id from dim_account where account_number = SupportingState.Customer.accountNumber) }"
gold_cnsm_c360.vw_spectrum_betstreamprop,account_number,"IF(Bet.accountTrait == ""ACCT_TRAIT_ACCOUNT"") THEN {
   SupportingState.Customer.accountNumber; }"
gold_cnsm_c360.vw_spectrum_betstreamprop,community,"IF(Bet.accountTrait == ""ACCT_TRAIT_ANONYMOUS"") THEN bet.state.betSlip.jurisdictions.terminal.regionCode;
ELSE
bet.state.betSlip.jurisdictions.account.regionCode;

**SA is expected to be represented as ""SAT"" - from sample data & as highlighted by Props team"
gold_cnsm_c360.vw_spectrum_betstreamprop,future_id,
gold_cnsm_c360.vw_spectrum_betstreamprop,match,"Bet.SupportingState.Outcome.eventName
OR
SportsEvent.name"
gold_cnsm_c360.vw_spectrum_betstreamprop,sport,"Bet.SupportingState.Outcome.categoryRef
OR
SportsCategory.name"
gold_cnsm_c360.vw_spectrum_betstreamprop,serial_number,SHA1(Bet.id)
gold_cnsm_c360.vw_spectrum_betstreamprop,description,
gold_cnsm_c360.vw_spectrum_betstreamprop,retail_outlet_name,"IF(Bet.accountTrait == ""ACCT_TRAIT_ANONYMOUS"") THEN{
Get Venue name from dim_venue for the Venue Code
}"
gold_cnsm_c360.vw_spectrum_betstreamprop,prop_id,"IF(Bet.Leg.LegPart.tags.code=""RC_OC"") THEN
        Bet.Leg.LegPart.tags.value;"
gold_cnsm_c360.vw_spectrum_betstreamprop,prop_price,"IF(bet.state.bets.legType IN (""I"", ""S"")) THEN //EachWay
{
	For WIN Leg : bet.state.bets.Leg.LegPart.price.decimal;
	For PLACE Leg : (fixedOddsPlacePriceNumerator/fixedOddsPlacePriceDenominator) + 1;
}
ELSE //Other scenarios
{
	bet.state.bets.Leg.LegPart.price.decimal;
}"
gold_cnsm_c360.vw_spectrum_betstreamprop,prop_type,
gold_cnsm_c360.vw_spectrum_betstreamprop,number_of_legs,"no_of_legs = 0;

IF(Bet.legType in (""I"" ,""S"")) THEN { //For EachWay Bet 
no_of_legs = 2;
}
ELSE IF(Bet.Leg.legSort in (""BB"" ,""CM"") )THEN  //(condition for SGM/SRM/Super Multis scenarios){
     no_of_legs =  COUNT(Bet.Leg.LegPart);
}
ELSE{
     no_of_legs = COUNT(Bet.Leg);
}"
gold_cnsm_c360.vw_spectrum_betstreamprop,source,"** Exact maping is not possible in OB. in Spectrum mapping to a list of values is possible with help of Channel, Jurisdiction & an additional attribute. However in OB, we just have Channel & Jurisdiction info available for mapping.

Select Channel from ProposedSalesChannels (2nd table on confluence)
WHERE channel_id(OpenBet) = bet.bets.source.channelRef

Possible Source Values in OB as per above logic:
CallCentre-Operator, CallCentre-Self, CustSupport, Digital, Retail-Cash,Retail-Account, etc"
